FILENAME,FILE_SIZE,DE_ENCRYPTION_TIME,ENCRYPTION_TIME,SIGN_TIME,DE_DECRYPTION_TIME,DECRYPTION_TIME,VERIFY_TIME,DH_ALGORITHM,CIPHER_ALGORITHM
774.txt,1048575,1,11,31,1,35,13,ECCDH,AES[192]
1242.txt,1048575,1,12,46,1,34,29,ECCDH,AES[192]
1139.txt,1048575,1,14,43,1,30,10,ECCDH,AES[192]
202.txt,1048575,1,21,52,1,20,11,ECCDH,AES[192]
1266.txt,1048575,1,22,38,1,24,11,ECCDH,AES[192]
1041.txt,1048575,1,3,10,1,10,7,ECCDH,AES[192]
999.txt,1048575,1,4,9,1,11,6,ECCDH,AES[192]
244.txt,1048575,1,3,8,1,18,18,ECCDH,AES[192]
1257.txt,1048575,1,3,11,1,14,8,ECCDH,AES[192]
442.txt,1048575,1,4,8,1,10,7,ECCDH,AES[192]
194.txt,1048575,1,3,14,1,13,7,ECCDH,AES[192]
409.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
905.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
886.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
897.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
72.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
487.txt,1048575,1,3,6,1,13,9,ECCDH,AES[192]
936.txt,1048575,1,2,14,1,15,8,ECCDH,AES[192]
1027.txt,1048575,1,2,6,1,11,6,ECCDH,AES[192]
117.txt,1048575,1,2,11,1,9,11,ECCDH,AES[192]
596.txt,1048575,1,2,7,1,8,6,ECCDH,AES[192]
1127.txt,1048575,1,2,7,1,9,5,ECCDH,AES[192]
e4ddac17bcf1.txt,60,1,0,1,1,0,0,ECCDH,AES[192]
305.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
713.txt,1048575,1,6,6,1,12,9,ECCDH,AES[192]
203.txt,1048575,1,3,12,1,9,9,ECCDH,AES[192]
743.txt,1048575,1,4,15,1,9,8,ECCDH,AES[192]
946.txt,1048575,1,3,6,1,9,7,ECCDH,AES[192]
547.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
266.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1473.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
755.txt,1048575,1,11,164,1,8,6,ECCDH,AES[192]
1024.txt,1048575,1,11,163,1,9,6,ECCDH,AES[192]
459.txt,1048575,1,24,151,1,10,10,ECCDH,AES[192]
435.txt,1048575,1,11,161,1,8,6,ECCDH,AES[192]
1009.txt,1048575,1,27,148,1,8,6,ECCDH,AES[192]
3888bf903bdc.txt,31457277,1,242,169,1,243,165,ECCDH,AES[192]
769.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
1494.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
325.txt,1048575,1,3,6,1,8,12,ECCDH,AES[192]
cdbf80543764.txt,0,1,0,0,1,0,1,ECCDH,AES[192]
248.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
104.txt,1048575,1,2,8,1,13,6,ECCDH,AES[192]
1298.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
726.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
326.txt,1048575,1,6,7,1,9,6,ECCDH,AES[192]
04.txt,4194302,1,10,23,1,34,22,ECCDH,AES[192]
520.txt,1048575,1,2,7,1,8,6,ECCDH,AES[192]
296.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
737.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
567.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
710.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
1360.txt,1048575,1,2,6,1,9,5,ECCDH,AES[192]
1461.txt,1048575,1,3,6,1,20,23,ECCDH,AES[192]
1160.txt,1048575,1,2,6,1,10,11,ECCDH,AES[192]
552.txt,1048575,1,3,6,1,20,6,ECCDH,AES[192]
592.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
944.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
503.txt,1048575,1,3,6,1,8,8,ECCDH,AES[192]
618.txt,1048575,1,2,6,1,9,5,ECCDH,AES[192]
931.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
632.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
611.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
188.txt,1048575,1,8,19,1,18,7,ECCDH,AES[192]
65.txt,1048575,1,9,15,1,19,6,ECCDH,AES[192]
994.txt,1048575,1,10,15,1,18,6,ECCDH,AES[192]
1074.txt,1048575,1,10,16,1,17,7,ECCDH,AES[192]
291.txt,1048575,1,9,14,1,18,6,ECCDH,AES[192]
177.txt,1048575,1,10,18,1,9,6,ECCDH,AES[192]
1075.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
832.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
144.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1495.txt,1048575,1,3,6,1,8,7,ECCDH,AES[192]
930.txt,1048575,1,3,7,1,8,8,ECCDH,AES[192]
259.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
308.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
128.txt,1048575,1,2,7,1,8,6,ECCDH,AES[192]
114.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
806.txt,1048575,1,2,7,1,8,6,ECCDH,AES[192]
1482.txt,1048575,1,3,7,1,8,7,ECCDH,AES[192]
981.txt,1048575,1,3,6,1,10,6,ECCDH,AES[192]
424.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1129.txt,1048575,1,2,6,1,9,5,ECCDH,AES[192]
306.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
338.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
496.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
859.txt,1048575,1,3,7,1,10,6,ECCDH,AES[192]
393.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
86.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
801.txt,1048575,1,3,6,1,9,7,ECCDH,AES[192]
1028.txt,1048575,1,2,6,1,11,6,ECCDH,AES[192]
804.txt,1048575,1,2,8,1,8,6,ECCDH,AES[192]
378.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1467.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1031.txt,1048575,1,2,7,1,8,6,ECCDH,AES[192]
1187.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
343.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
576.txt,1048575,1,2,6,1,9,5,ECCDH,AES[192]
762.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
752.txt,1048575,1,2,6,1,10,8,ECCDH,AES[192]
1136.txt,1048575,1,2,6,1,9,11,ECCDH,AES[192]
404.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
705.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
208.txt,1048575,1,5,8,1,9,7,ECCDH,AES[192]
841.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
433.txt,1048575,1,2,8,1,8,11,ECCDH,AES[192]
1223.txt,1048575,1,2,6,1,10,7,ECCDH,AES[192]
475.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
1112.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
1234.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
1178.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
369.txt,1048575,1,11,29,1,36,15,ECCDH,AES[192]
265.txt,1048575,1,11,29,1,36,14,ECCDH,AES[192]
1313.txt,1048575,1,11,30,1,37,13,ECCDH,AES[192]
379.txt,1048575,1,11,29,1,35,14,ECCDH,AES[192]
1057.txt,1048575,1,11,30,1,35,15,ECCDH,AES[192]
600.txt,1048575,1,11,29,1,35,14,ECCDH,AES[192]
746.txt,1048575,1,4,10,1,12,7,ECCDH,AES[192]
1cf2d3690bef.txt,31457264,1,98,169,1,329,166,ECCDH,AES[192]
978.txt,1048575,1,5,9,1,11,6,ECCDH,AES[192]
820.txt,1048575,1,4,9,1,11,11,ECCDH,AES[192]
84.txt,1048575,1,5,9,1,11,10,ECCDH,AES[192]
385.txt,1048575,1,3,9,1,16,6,ECCDH,AES[192]
500.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
243.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
422.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1072.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
27.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
789.txt,1048575,1,4,17,1,8,6,ECCDH,AES[192]
1354.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
68.txt,1048575,1,3,7,1,8,6,ECCDH,AES[192]
392.txt,1048575,1,3,9,1,9,8,ECCDH,AES[192]
838.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
982.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
22.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
74.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1236.txt,1048575,1,2,18,1,8,18,ECCDH,AES[192]
571.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
933.txt,1048575,1,3,6,1,20,6,ECCDH,AES[192]
1202.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
00,1048575,1,2,6,1,8,6,ECCDH,AES[192]
741.txt,1048575,1,2,6,1,9,5,ECCDH,AES[192]
794.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
998.txt,1048575,1,11,18,1,13,7,ECCDH,AES[192]
1497.txt,1048575,1,11,17,1,13,7,ECCDH,AES[192]
720.txt,1048575,1,11,17,1,12,7,ECCDH,AES[192]
321.txt,1048575,1,12,16,1,12,7,ECCDH,AES[192]
724.txt,1048575,1,11,16,1,12,7,ECCDH,AES[192]
451.txt,1048575,1,11,16,1,12,7,ECCDH,AES[192]
1002.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1346.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
491.txt,1048575,1,7,6,1,8,6,ECCDH,AES[192]
1207.txt,1048575,1,2,11,1,8,6,ECCDH,AES[192]
1012.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
1073.txt,1048575,1,2,7,1,8,11,ECCDH,AES[192]
501.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
864.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
963.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
02.txt,2097151,1,5,12,1,17,11,ECCDH,AES[192]
1217.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
51.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
278.txt,1048575,1,3,7,1,9,8,ECCDH,AES[192]
25.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
251.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
135.txt,1048575,1,2,6,1,9,5,ECCDH,AES[192]
938.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
884.txt,1048575,1,3,7,1,8,6,ECCDH,AES[192]
1348.txt,1048575,1,2,7,1,8,6,ECCDH,AES[192]
519.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
387.txt,1048575,1,2,7,1,9,5,ECCDH,AES[192]
1111.txt,1048575,1,2,8,1,9,6,ECCDH,AES[192]
706.txt,1048575,1,2,7,1,8,6,ECCDH,AES[192]
355.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
180.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1273.txt,1048575,1,4,6,1,8,6,ECCDH,AES[192]
482.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
722.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
97.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
24.txt,1048575,1,7,7,1,8,7,ECCDH,AES[192]
241.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
240.txt,1048575,1,4,6,1,8,6,ECCDH,AES[192]
593.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
294.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1491.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1026.txt,1048575,1,2,7,1,9,11,ECCDH,AES[192]
646.txt,1048575,1,3,14,1,8,6,ECCDH,AES[192]
1179.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
257.txt,1048575,1,2,7,1,8,6,ECCDH,AES[192]
403.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1079.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
839.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
1376.txt,1048575,1,3,6,1,10,6,ECCDH,AES[192]
output,12511,1,9,0,1,0,0,ECCDH,AES[192]
96.txt,1048575,1,3,6,1,12,22,ECCDH,AES[192]
1044.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
16.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
327.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
328.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
747.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
06.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
1144.txt,1048575,1,5,6,1,20,13,ECCDH,AES[192]
164.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
597.txt,1048575,1,3,17,1,8,6,ECCDH,AES[192]
580.txt,1048575,1,2,6,1,9,5,ECCDH,AES[192]
858.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
834.txt,1048575,1,2,8,1,8,7,ECCDH,AES[192]
968.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
536.txt,1048575,1,3,7,1,8,6,ECCDH,AES[192]
694.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1259.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1475.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1017.txt,1048575,1,2,7,1,26,6,ECCDH,AES[192]
1147.txt,1048575,1,2,7,1,21,6,ECCDH,AES[192]
386.txt,1048575,1,15,6,1,8,6,ECCDH,AES[192]
1113.txt,1048575,1,15,6,1,8,6,ECCDH,AES[192]
179.txt,1048575,1,15,6,1,8,5,ECCDH,AES[192]
874.txt,1048575,1,15,6,1,8,6,ECCDH,AES[192]
394.txt,1048575,1,2,7,1,10,6,ECCDH,AES[192]
939.txt,1048575,1,2,7,1,10,6,ECCDH,AES[192]
1128.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1003.txt,1048575,1,3,7,1,8,6,ECCDH,AES[192]
random.csv,16802739,1,43,92,1,128,89,ECCDH,AES[192]
1184.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
698.txt,1048575,1,2,6,1,10,5,ECCDH,AES[192]
178.txt,1048575,1,3,6,1,8,7,ECCDH,AES[192]
523.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
471.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
f06e45db81fa.txt,1044,1,0,0,1,0,0,ECCDH,AES[192]
1350.txt,1048575,1,3,6,1,8,7,ECCDH,AES[192]
408.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
613.txt,1048575,1,2,8,1,8,6,ECCDH,AES[192]
952.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
599.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1194.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
127.txt,1048575,1,2,9,1,9,5,ECCDH,AES[192]
570.txt,1048575,1,7,6,1,8,6,ECCDH,AES[192]
149.txt,1048575,1,3,7,1,8,6,ECCDH,AES[192]
790.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1413.txt,1048575,1,3,21,1,8,7,ECCDH,AES[192]
309.txt,1048575,1,3,7,1,9,5,ECCDH,AES[192]
704.txt,1048575,1,2,7,1,8,6,ECCDH,AES[192]
272.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
281.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1329.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
48.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
649.txt,1048575,1,2,7,1,8,6,ECCDH,AES[192]
407.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
867.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
339.txt,1048575,1,2,6,1,9,5,ECCDH,AES[192]
1243.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
1064.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
400.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
745.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
176.txt,1048575,1,2,6,1,9,8,ECCDH,AES[192]
1200.txt,1048575,1,2,7,1,8,6,ECCDH,AES[192]
513.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
635.txt,1048575,1,4,6,1,8,6,ECCDH,AES[192]
1186.txt,1048575,1,4,6,1,9,5,ECCDH,AES[192]
1138.txt,1048575,1,4,6,1,8,7,ECCDH,AES[192]
538.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
667.txt,1048575,1,3,6,1,8,5,ECCDH,AES[192]
644.txt,1048575,1,3,7,1,8,6,ECCDH,AES[192]
215.txt,1048575,1,3,7,1,8,6,ECCDH,AES[192]
1290.txt,1048575,1,3,6,1,8,7,ECCDH,AES[192]
689.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
1080.txt,1048575,1,3,7,1,8,6,ECCDH,AES[192]
ad87c86e2641.txt,31457277,1,79,167,1,250,166,ECCDH,AES[192]
676.txt,1048575,1,3,6,1,8,5,ECCDH,AES[192]
39.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
98.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
1177.txt,1048575,1,3,16,1,9,18,ECCDH,AES[192]
756.txt,1048575,1,3,16,1,15,6,ECCDH,AES[192]
376.txt,1048575,1,2,6,1,8,7,ECCDH,AES[192]
1000.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
468.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
1412.txt,1048575,1,3,7,1,8,6,ECCDH,AES[192]
125.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1479.txt,1048575,1,5,6,1,9,7,ECCDH,AES[192]
116.txt,1048575,1,7,6,1,8,6,ECCDH,AES[192]
1059.txt,1048575,1,3,6,1,9,7,ECCDH,AES[192]
647.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
201.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1319.txt,1048575,1,2,6,1,10,7,ECCDH,AES[192]
358.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
224.txt,1048575,1,2,6,1,9,5,ECCDH,AES[192]
808.txt,1048575,1,2,6,1,9,5,ECCDH,AES[192]
372.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
292.txt,1048575,1,4,6,1,8,6,ECCDH,AES[192]
464.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1398.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
585.txt,1048575,1,13,6,1,19,12,ECCDH,AES[192]
856.txt,1048575,1,2,6,1,19,6,ECCDH,AES[192]
768.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
950.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
233.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
170.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
1349.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
579.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
902.txt,1048575,1,3,7,1,9,15,ECCDH,AES[192]
473.txt,1048575,1,3,7,1,9,16,ECCDH,AES[192]
346.txt,1048575,1,3,6,1,9,16,ECCDH,AES[192]
1307.txt,1048575,1,3,7,1,21,7,ECCDH,AES[192]
26.txt,1048575,1,3,16,1,9,5,ECCDH,AES[192]
1065.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1333.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
587.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
169.txt,1048575,1,3,7,1,8,6,ECCDH,AES[192]
360.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1156.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
920.txt,1048575,1,3,7,1,9,6,ECCDH,AES[192]
ba3d0091ca03e2b6ae323f33.txt,100816566,1,269,532,1,1005,529,ECCDH,AES[192]
227.txt,1048575,1,7,6,1,11,18,ECCDH,AES[192]
891.txt,1048575,1,4,7,1,9,7,ECCDH,AES[192]
663.txt,1048575,1,6,6,1,12,7,ECCDH,AES[192]
818.txt,1048575,1,4,7,1,10,7,ECCDH,AES[192]
1226.txt,1048575,1,3,6,1,10,7,ECCDH,AES[192]
210.txt,1048575,1,2,7,1,10,7,ECCDH,AES[192]
711.txt,1048575,1,3,10,1,13,8,ECCDH,AES[192]
3342d49eb4f6.txt,62914528,1,172,334,1,706,332,ECCDH,AES[192]
617.txt,1048575,1,3,7,1,9,5,ECCDH,AES[192]
421.txt,1048575,1,3,7,1,8,5,ECCDH,AES[192]
42.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
484.txt,1048575,1,3,6,1,10,6,ECCDH,AES[192]
641.txt,1048575,1,3,6,1,10,6,ECCDH,AES[192]
1137.txt,1048575,1,3,6,1,10,6,ECCDH,AES[192]
980.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
310.txt,1048575,1,2,6,1,10,8,ECCDH,AES[192]
775.txt,1048575,1,4,6,1,21,13,ECCDH,AES[192]
113.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1237.txt,1048575,1,4,6,1,8,6,ECCDH,AES[192]
516.txt,1048575,1,3,6,1,9,9,ECCDH,AES[192]
1344.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
56.txt,1048575,1,3,6,1,9,12,ECCDH,AES[192]
1302.txt,1048575,1,3,7,1,9,5,ECCDH,AES[192]
791.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1378.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
304.txt,1048575,1,2,6,1,9,7,ECCDH,AES[192]
423.txt,1048575,1,3,7,1,10,6,ECCDH,AES[192]
682.txt,1048575,1,3,9,1,11,6,ECCDH,AES[192]
919.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1447.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
681.txt,1048575,1,3,7,1,9,6,ECCDH,AES[192]
928.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
197.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
102.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1097.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
483.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
531.txt,1048575,1,2,6,1,10,6,ECCDH,AES[192]
1430.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
708.txt,1048575,1,2,6,1,9,11,ECCDH,AES[192]
550.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1492.txt,1048575,1,6,10,1,9,5,ECCDH,AES[192]
1271.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
865.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1190.txt,1048575,1,2,6,1,12,5,ECCDH,AES[192]
615.txt,1048575,1,3,10,1,9,6,ECCDH,AES[192]
770.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
124.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1351.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
439ac926b180.txt,2097151,1,5,12,1,16,12,ECCDH,AES[192]
1385.txt,1048575,1,4,6,1,9,5,ECCDH,AES[192]
410.txt,1048575,1,2,7,1,9,6,ECCDH,AES[192]
1106.txt,1048575,1,2,7,1,8,5,ECCDH,AES[192]
1048.txt,1048575,1,2,7,1,10,6,ECCDH,AES[192]
235.txt,1048575,1,3,6,1,11,6,ECCDH,AES[192]
1201.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
853.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
123.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
855.txt,1048575,1,3,6,1,9,7,ECCDH,AES[192]
1347.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
52.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
147.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1397.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
373.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
837.txt,1048575,1,3,7,1,10,8,ECCDH,AES[192]
122.txt,1048575,1,5,6,1,10,15,ECCDH,AES[192]
666.txt,1048575,1,3,6,1,19,6,ECCDH,AES[192]
1418.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
07.txt,1048575,1,2,7,1,9,5,ECCDH,AES[192]
960.txt,1048575,1,3,7,1,8,6,ECCDH,AES[192]
823.txt,1048575,1,3,7,1,10,6,ECCDH,AES[192]
1126.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
130.txt,1048575,1,3,6,1,10,6,ECCDH,AES[192]
data.csv,271,1,0,0,1,0,0,ECCDH,AES[192]
1366.txt,1048575,1,2,11,1,18,17,ECCDH,AES[192]
03.txt,4194302,1,14,24,1,35,24,ECCDH,AES[192]
1476.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1172.txt,1048575,1,4,6,1,8,6,ECCDH,AES[192]
582.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1488.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
1336.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1227.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
807.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
889.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
1416.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
642.txt,1048575,1,3,6,1,8,7,ECCDH,AES[192]
1433.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
35.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
75.txt,1048575,1,3,6,1,9,7,ECCDH,AES[192]
1045.txt,1048575,1,3,7,1,8,6,ECCDH,AES[192]
678.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
193.txt,1048575,1,4,7,1,9,6,ECCDH,AES[192]
1235.txt,1048575,1,4,6,1,9,5,ECCDH,AES[192]
1411.txt,1048575,1,8,6,1,9,10,ECCDH,AES[192]
537.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
900.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1088.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
ac97c66793aa.txtcat,120,1,0,0,1,0,1,ECCDH,AES[192]
1209.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
des_cbc.csv,155191891,1,656,821,1,1196,817,ECCDH,AES[192]
1431.txt,1048575,1,4,6,1,9,246,ECCDH,AES[192]
693.txt,1048575,1,3,6,1,255,9,ECCDH,AES[192]
1269.txt,1048575,1,244,8,1,10,7,ECCDH,AES[192]
216.txt,1048575,1,246,9,1,10,7,ECCDH,AES[192]
